Oid,BookNameRu,BookImage,File
c001fe68-178e-4660-84b6-cb5205d1b69d,"ПРОБЛЕМЫ И УЧЕНЫЕ (ДЕЯТЕЛИ РУССКОЙ И СОВЕТСКОЙ МЕДИЦИНЫ)",9fb6cb55-ce02-459d-8c9d-2b5e344bab14,8bfab033-2b7f-43d1-9aef-3d24b747ca0b
c0088e8f-58d7-4dff-a020-8fc3ae740d92,"Атлас «Нейрохирургическая анатомия». Том II.",99f9b70f-084e-4fe3-b9b9-4f96d5e27ee3,37e1ca61-cb09-4b74-81a5-002f7f2d6c53
c03a69bc-988d-474d-9541-74bce5701dd4,"Лечение острого коронарного синдрома без стойкого подъема сегмента ST на ЭКГ",2a78275f-b1b6-4678-92cf-795dbd93b5a9,fa728aa4-9144-474f-8406-61c013e7155c
c049edc6-d89d-45fd-89af-94b8d90d4091,"Марихуана- мифы и факты.",8571c98c-a4ee-4158-8d60-b2bdcb0add7e,b1d3a729-0ac1-4839-894e-6ada0100e2d9
c095a3b9-79eb-450f-9a3b-ff31589140db,"Ультразвуковая диагностика. Базовый курс. Третье издание.Перевод с немецкого языка",3373873f-8679-4b11-ae49-3be5d62e5117,a517f60b-6fab-41eb-94da-9716f6da7cff
c0a50536-2b0a-4cc0-af9d-49b6ddc89eda,"Основы сексологии",ebc5c078-9df9-4874-89a1-c33fe9fe6324,056ba47c-a6da-4011-8860-f74b6dec34c5
c0eb687a-a5c8-4cb1-bc39-8c4c23104b71,"Путеводитель читателя медицинской литературы. Перевод с английского.",f46feaa5-32f3-496c-832e-b286fbebd320,0cac3647-e68c-4790-9b3a-60866fa013c1
c1130ca3-7364-4357-a493-b0e8308fc3cd,"",47329b05-41d1-41fe-a291-9fce8a6a247a,33683379-f944-40e0-924b-3f69a2163657
c135ee95-7fa4-4dbc-a08d-7e71d70854c1,"Костная патология взрослых: Руководство для врачей. ",ff08d99f-13bc-45d4-ade9-c04c64f82fae,1563a4b6-4b67-476a-af86-80506c4e5111
c179a696-6a1a-4802-9934-49810a2539bf,"КОРЬ СОВРЕМЕННЫЕ ПРЕДСТАВЛЕНИЯ О ВОЗБУДИТЕЛЕ КЛИНИКА ДИАГНОСТИКА ПРОФИЛАКТИКА.",4f87a996-c28a-477e-8840-82e12c0d068e,3fb2c16e-9818-4f7a-9309-336c3b9ed4d9
c3729afc-51c5-452e-89ed-d85556eeb779,"",6bb17edf-4b9a-4d12-b035-0b4fa4aea4da,b019f741-28f1-4e53-ae63-49aea2cd1904
c3a3e515-c9b5-4c42-b322-22524c1c8f70,"",8269ed36-0713-4f29-a852-c40bc86d72be,4ddee8c7-b2d3-4276-8d76-042ef7868a24
c3d6aa40-aea2-472e-adcd-81e1d25fe5f3,"Внутренние болезни. Учебник. том 2. Изд. 5-е.",cfce1e6a-9279-454a-82e0-b8b1223734b9,bbdb09de-2042-4e80-a164-acc8fa289604
c510ebb6-00a2-4e98-ac92-65efbfcd98af,"Ультразвуковая ангиология",d213030e-47e7-4ab3-b606-e0031a521cac,b82a62f9-62e6-40d2-81df-ab9258947191
c5755e96-7691-4082-8290-ff32b55d7d6c,"",53a6c894-e421-4e2b-a811-bdf0ef2ddf62,464a0a46-de86-4a46-be24-27a668ae6901
c5919b50-3eb9-4fb8-92c3-91a1ef230009,"Хирургия заболеваний и повреждений кисти, изд. 2-е",6a3f53c2-3ebf-488b-9de4-465fb3d968b4,e45afc46-7ee7-4452-ae92-75ce8f98d51e
c5ae27a8-64aa-4152-824d-3cf836556174,"Психология и лечение зависимого поведения. Пер. с англ. ",90b4fda2-9668-4cbe-b30e-8a021462135d,f6c7bc4f-061c-476c-874a-9e49ba82f2cf
c5fa20ac-9ff9-4631-a9e7-e17d0fe50cf1,"Краткое клиническое руководство по паллиативной помощи при ВИЧ/СПИДе.",7329bd25-b6fd-4e41-8dd1-93e05df1a361,f774b7f5-35fc-40cd-ac79-c2106bf9680f
c6473784-b07c-4a9f-b24e-439b84d610bf,"Карманный атлас анатомии человека фениш. 5 изд.",6098e893-92bd-4237-9eb3-fa2d02dd22b3,3d246781-ff5b-426c-bcf5-384e3dbabeab
c67639b4-088c-4b91-a9a6-2cb338b34fa7,"Основы клинической гематологии: Справочное пособие.",bac97975-e0c2-47eb-8f4e-f58a72129717,0ca6274d-31a3-4faa-ade2-aa026b079515
c6d38fd3-59d0-4f04-b560-b82b8ddbf2ca,"Оперативная хирургия и топографическая анатомия. 4-е изд.",58be0739-b275-42e3-9f62-74463c75706d,fd24e7dd-6ab8-4a80-bab4-c96008d19cb8
c6d50f72-287c-492c-b82c-f3a452359b2f,"Детская онкология. Национальное руководство ",f0528a12-999d-40e1-a2a9-4dafba3a5669,981e0132-c7d5-4c4d-ac10-e95d2f8e4703
c6dc9250-32e7-49f6-82ec-364a185cf2db,"",e704f923-5820-43d9-843c-1cb386915cc0,98ba69cc-883d-4e68-9592-301b382ff594
c737de50-fcbe-4ede-9fe7-9b65f63a5ccf,"",7db2ae8d-d7d3-4d67-8bd0-8bf96aeb69c1,e1074d9d-3ae8-4e0c-a1a3-7f5838ac3bed
c7391695-a6f9-40bc-8e4b-cf125245160b,"ФАРМАКОЛОГИЯ НА ЛАДОНЯХ",be1094cd-33ce-46e6-8270-29fab6cc1b6f,727fcc9c-fe34-4d11-9cfc-c5e97fce3c85
c76616a9-3688-40f4-8842-dc2510f898ce,"",f582f0dc-a666-453b-affb-5cf5befec9a2,7f6bdb9a-a9ff-4802-88b8-0fbc835015b5
c7dbda2d-c8a6-4672-9fec-0dae62ae8eb8,"Универсальный учебник для изучающих английский язык",231d5b7f-e16d-4a79-a767-1c015774391c,d782bdbd-5944-46f5-9891-61a1f5874e6a
c82ea8f8-f2b5-4d3d-832a-d42634736138,"ДИАГНОСТИКА НАРУШЕНИЙ МОЗГОВОГО КРОВООБРАЩЕНИЯ МЕТОДАМИ КОМПЬЮТЕРНОЙ И МАГНИТНО-РЕЗОНАНСНОЙ  ТОМОГРА",f2f7aa3a-11c7-45dc-8708-d14829355fd4,86dad853-837b-41cb-a45f-e6a043772bc8
c871def1-464d-4b1c-91fd-0ce921ba4478,"",03155b57-764b-4853-94d5-95a618359543,c31f6d0d-c556-4586-b575-120a17bc6f6a
c9a5ea40-ccb6-4896-84fc-15feffdad11d,"Временных методических рекомендаций_COVID-19_Версия 8 (03.09.2020) ",6088ca5c-00f8-48d8-9573-3adcf7fb6bc4,4d0334a8-686f-42d8-a19f-098f68839f24
c9d74f8a-a497-4e76-b4fe-58c93e15e24e,"",763a4134-8f29-4b1e-953f-91e54ff6691b,3f9a46f4-da2b-4111-a844-eef734d13322
c9ea5ce5-f53f-4abc-8c77-1322441a24cd,"ПАЛЬЦЕТЕРАПИЯ",d86d4c0c-90bd-4c1f-be4e-44951611bf9d,08c3b040-8c63-49a8-85a3-10fccb18fc9e
ca33906b-da06-4986-b568-3cc120a9d083,"Детская торакальная хирургия.",e3ed0679-5477-48b1-be5a-eb50848829f7,a2b9ddd3-8996-446b-ba2a-2820ea465764
ca34bb31-d6b3-4159-987e-e29933903b88,"ВИЧ: профилактика передачи от матери ребенку. Учеб. пособие ",d0a5df66-0e7e-45cf-8f0e-807701f3c899,0e0127ff-28b0-4c16-8b66-a79b8954e8ae
ca35c28a-97f7-4303-94b5-56bfa540bfcb,"Введение в биохимическую экологию, учеб. пособие",8d26f86a-c4d2-419e-994d-b666ad79e86c,b064a475-a627-4da6-abd9-2694d6c80c86
ca549be5-2fcc-46e5-86b8-b22c923a3b17,"Детская гинекология: справочник.",659e2b68-7dd8-4ad0-8219-67ca01e24d77,2478e7eb-34d8-479e-9aca-a13075c8129a
caf903e2-7a90-4fce-a2c0-7827834677f4,"Очищение кожи: действенные методы",820bd8c0-6a50-4b19-af67-af7bb63d5301,6783d842-20e7-4edb-8bd2-ef256a04a2ec
cb3cf75a-31a8-4c71-854f-de2a5a671e3a,"Психоаналитическая диагностика: Понимание структуры личности в клиническом процессе. Пер, с англ. ",7141dcf0-9d7c-4693-9f07-307e36d91bbb,7cabd66d-ffea-4607-96ef-4bfb36e68463
cb41d558-25be-477f-8130-7ccdae4d1954,"",3734d29f-1bf9-4dd8-a68c-d8a5fb0e1e25,60ce78b0-4477-4d47-b6ea-758eb5932702
cb6eec6e-82fc-4f05-b5a5-505278cf0eda,"Повреждения костей и суставов у детей.",f18dca1f-a7a5-48f1-b181-98bce3a9c376,e0f63d02-e352-4be4-8c36-7084cbba0105
cba4ee42-6fcd-48a5-b1b6-327094bc8014,"",f1a2dee6-ce04-4c95-b618-f64ec37ba023,c4a05d3f-9c40-4af1-9e81-8409f11057f6
cbf0ffa6-b724-49ad-8e95-dc1430563f17,"Клинические рекомендации Врожденная пневмония.",0feed583-4df2-47a0-a297-bc9e7f7fa9cd,453b75b7-c690-4df4-9745-c8c47a842245
cbf4857f-1c4c-4485-99c9-c8f0404556b1,"",1cf1d44b-57fe-43dd-babe-3ed79feb3060,ae5905dc-37ca-4a56-9cd8-af3603ee243f
cc3022e8-e663-4ef4-b06e-60e7d5bae70c,"Косметические операции лица.",91295d0b-70e3-4919-9bd0-1b880404d1e7,16636393-7acb-4c49-af00-d29258f62e08
ccb871fd-9261-4152-84d5-3aaa52532e67,"Общая эпидемиология с основами доказательной медицины : руководство к практическим занятиям : учеб. ",335a201d-9a8f-4d38-80d5-9763c8b0ab33,1bb78a7d-3207-4a60-b2b8-5e3b614fb79a
cced3ae3-dcfe-4484-a3b1-7c2d8716120e,"Психосоматика и телесная психотерапия. Практическое руководство",49dd6980-1fa2-403b-b3c9-680efb2fe8e8,879e7787-7911-47b5-8b58-aca85e813fe3
cdac6ceb-c822-41df-ac94-7f2d11a90ab1,"",469ef8c6-694c-4990-be1c-6d1ba301f84d,eecf3793-9512-4193-95dd-22a56e75ce19
cdad8c85-72c1-481c-b1e6-5d25451e087a,"",81bc5d6d-e033-436f-90af-d92255f4c597,d4089d1e-395b-49d8-a981-cb12cc892a4e
cdd347fd-de2c-43ae-b20f-7f70662b6dbf,"",c6ba3687-7176-46c0-bbac-3628b66f54d6,86e29d1f-1e91-4939-bc6e-a2a4ed9ee33f
cdf69dc9-77f9-492e-887e-4b8cb8700b08,"Ювенильный хронический артрит и ревматоидный артрит у взрослых.",66075255-eaae-435e-b7a1-fe6f27ca1fbf,b8d0e81f-002c-43e5-903f-ff277472a037
cec304b3-c26b-4023-accb-756c47365359,"Карманный справочник по лечению ВИЧ-инфекции и СПИДа у взрослых.",752359cd-53b5-44eb-b68a-b498258f03a2,3df20088-2015-491b-811e-d3f829e48b6f
cf2a696c-ab0a-4d93-a634-a3dd59155241,"",3b97c0d6-699a-4364-b61f-954f1fad3f8c,59236bc8-9417-4225-81e5-00d6ebe5d819
cf610f81-4b57-476a-b1ab-43edaf991b9a,"Анатомия спинномозговых нервов в схемах и рисунках. Атлас-пособие.",61894393-1226-4615-bc44-6c36bcb204a4,4802f20c-3a1c-4f06-9dff-bf045a584873
cfc15c5f-ce37-493e-afa0-98eac4b6082b,"Неотложные состояния у детей: Справочник.",859a2a23-a140-4d60-89b6-71634a7aed7e,9131a4be-7a67-4c25-bad4-48d47750f95b
cfcf3140-177f-4109-a47d-e407b935a6ef,"Хирургия пищевода",1ab1b785-eb8f-48c7-810e-bd90c7d98aa0,cb50ae57-ffe8-4686-82a4-77c5e98dea7a
d02cdd19-0c31-4d58-ac52-86fc45ea3065,"Судебно-медицинская экспертиза повреждений и заболеваний, связанных с занятием спортом.",2eaff898-988a-477c-a829-579dc2731c0d,d26a1217-6d30-4ab6-bbb9-e2ae42b9466e
d04ed223-38ee-4cf8-89b7-5d2599a7ccce,"Микрохирургия аневризм виллизиевого многоугольника.",e27161dc-867a-4901-8f93-6e673707fa69,5560cdf8-570b-47c5-8472-a8cec58e06f5
d06b0dc7-9f79-4ae6-97ff-13f3b33929bd,"Компьютерная томография. Базовое руководство.  Второе издание.",298c5c3d-af26-42b5-a7cc-99e83bbd1564,9d13237b-bc0d-4c5e-8862-d7b6b60e34a0
d0b652f5-309d-49a1-a546-b3e6d224f580,"Синдромы и симптомы в Хирургии. ",ae17cd43-85cb-4f57-a087-af99cd7fb1bb,fc90d42c-98f4-48e3-a1e4-477776da0397
d0ce1c38-7c23-4630-82da-591b936aec9e,"Теория Бутейко о роли дыхания в здоровье человека.",697f0438-cc11-4225-be2d-d7eb778f140b,1ed0e125-1e51-44f9-9eeb-77b280535864
d1407709-9424-4fd7-b6e2-6e5f31b808f4,"Хирургия аневризм головного мозга. В трех томах. Том II.",313984c5-d3b6-424c-bc18-c1104f0c3f57,bd23c022-bf65-42e8-8aa6-568c9a7af6c9
d19537c7-5da0-4e98-9a05-c20abd8dfb43,"КЛИНИЧЕСКИЙ ПРОТОКОЛ ДИАГНОСТИКИ И ЛЕЧЕНИЯ КОРОНАВИРУСНАЯ ИНФЕКЦИЯ COVID-19 Протокол №107",47f23351-c9e9-4aa8-9555-54eaefaa0740,2171fae5-96d2-4337-b23b-59f9216d13c2
d1eb65ae-552d-4e13-a093-0b084fc88fb0,"Методы определения симуляции остроты зрения: Методические рекомендации для интернов-офтальмологов.",26646d9c-80fb-4247-b673-61bc2a5758dd,a3e8027f-e316-4a69-b225-2751e4c1c57a
d20e030c-02e3-4907-8f4a-3455ccc7f1cf,"Сотрясение головного мозга.",566b9546-bffb-4ed7-afce-758f2b1d96da,87fdec7a-3388-4378-99cf-26352dbdcae5
d21dd5c7-7f90-4026-8d62-586aa525646a,"Дифференциальный диагноз при абдоминальном ультразвуковом исследовании ",ed05e9a9-b2e4-4581-b9a2-c3023397506d,5f81f110-cac5-4bfc-8555-a1ff72d20732
d288bcd4-d298-43e6-8e99-6077ce504998,"МЕХАНИЗМЫ ПЕРЕЛОМОВ КОСТЕЙ",568d50da-30bb-4d36-9403-c78a96e05030,a003f504-a29f-414b-bc76-8919ba90d07f
d293aa62-2b17-4311-b183-7e46cfb79f4f,"Клинические рекомендации Эпилепсия и эпилептический статус у взрослых и детей ",1a757669-5809-473d-b35d-c950d56bff6d,76758c43-3da5-4785-8e0c-fd7d31ce176e
d2a447e4-d7f2-4d6f-b44d-b378e7916d2a,"Генетика сахарного диабета у детей и подростков. Пособие для врачей",f3c93425-96ac-4b25-ba04-e155cd9d952d,d3a0e614-7713-46cb-a3e9-e2beec57ca16
d2bd85f3-b016-451c-ad0c-41479807232b,"",99c4e80a-bde4-4b9a-b6fb-ce36da70f8ac,d21323eb-a11c-4c86-88ee-9d2e5ec175f0
d2c0f8b0-4c4e-4727-b6dc-b62f868f7f4e,"ФАРМАКОЛОГИЯ. 2-е издание, исправленное",7d4f775a-7b8a-4b90-b2c6-3c62d0deea90,ccefa8c0-82ec-4c26-a3fb-1ac1257b0e93
d2cbda3d-916c-4c37-a86d-0f2c0f41255e,"Бронхиальная астма у детей, монография.",d8279691-69f4-4465-9156-16012eed9826,8aad711a-6885-4f37-8f9e-4c9111efc86f
d32a1d93-1f2e-4fb4-bee6-baf9bfb0d196,"Клинические рекомендации. Офтальмология. ",6fe5c3e2-3ccc-4e19-9d78-bff13fce23bb,31cfb8e2-9298-4187-87a2-bd1a585c8072
d33e72e8-1766-4ca0-9b80-85d8d2d1238d,"Рекомендации по лечению больных с нарушением ритма сердца.",c14bfc75-121e-4503-a338-bd69b5982f80,03c7f831-b9a2-4272-8c41-81db0aecfc23
d346b743-0b12-4edf-9cc3-ea34e2151fba,"Ультразвуковая диагностика при травме живота.",b604002d-34d0-4857-beb5-c1ab3ea6bce6,c93a1dfb-9cc5-48f0-9220-99d58bbdbfa1
d3bd679b-9eac-4d55-9572-513d5ed57698,"",d105c448-9c63-425b-b0d6-1a552275486d,f2550168-e445-4319-894c-4cb9773c5a07
d3c8d798-167f-433c-9be5-138833588787,"Клинические рекомендации. Акушерство и гинекология. Выпуск 2 ",ecf84cce-140a-4df7-80c3-70482dae7608,cbc8987b-3d41-4f3b-bf65-4ec53578420a
d3f05d49-55ab-4c1f-a3e9-5f0c988414a2,"",d7ad6636-b9b5-4fa2-b7e5-8330ef9e8d5f,4ddbf546-791e-4216-84a8-938660333d59
d41fb2e2-7f87-40c6-9fb0-f31bf40a6147,"",62217146-31ba-4b7a-bc89-330cd902394e,8630ab13-b566-4c63-aaf1-6df4854f0cbb
d47b1ed2-d1e8-49bd-a0f9-586a464a8018,"Доступность профилактики и лечения ВИЧ-инфекции для людей, употребляющих наркотики, и лиц, находящих",fba1c8f2-dc7a-40af-bcd9-f0c355ad29b4,bee0645f-f3a4-4331-8461-bd01adf7c11d
d5549708-27a5-4fba-aad3-bb43925d908d,"Синдром раздраженного кишечника. Методические рекомендации. ",303ac53b-0b93-4e5b-b72e-8b3a05c23a84,37a9a580-49fb-44e3-913c-7823db5d8cd5
d5ef0703-eb7e-4356-941e-25e896255f43,"ПРОТИВОВОСПАЛИТЕЛЬНАЯ ТЕРАПИЯ РЕВМАТИЧЕСКИХ БОЛЕЗНЕЙ.",225f9e3b-9e3c-49cc-8672-2dbb8bdb470a,94961531-95aa-4569-b477-95d9eb5500df
d61d2e2e-84a7-400e-816d-859ab78b14ef,"",aff187aa-b9de-4649-b7bb-c35742e11108,ba2adaac-2e21-4bf1-80d0-0d47358614a9
d69fa727-87a4-46b5-a35b-9347a7edb2db,"Хирургия рака пищевода.",7213ed8a-d09e-4227-b576-b670f3c8d825,0c315428-6cc3-4f95-846f-8c24b92558d1
d6ad3e1a-815e-4b79-b295-7569aca9e216,"Клинические рекомендации. Пульмонология.",46e029b3-5711-4710-9c7f-6ab643f61f23,f505cd22-3058-42c3-9b83-57c49b0ed68a
d6c7ec55-c764-49bc-b5d7-b77ee2eb852f,"Атлас травматических вывихов.",d23aab54-0b3d-4de9-8a63-dd2bec7ab920,c96de338-4a27-4f47-8c86-b620554226d8
d74cb888-8957-4728-921e-f790320b4caa,"",d5e54f3b-671c-4ce1-a15a-474df5175338,50777737-2a48-49de-81a6-e46c84602a24
d7c263ec-146b-44d9-b74e-526c20adee24,"Диагностика болезней внутренних органов: Т. 4. Диагностика болезней системы крови.",b00b2623-4921-4fed-957b-6e49fddc8279,48085d11-7867-4338-b6bc-6d153636189e
d7f94865-1393-415a-a14b-b36b0bc3c1dd,"Клинические рекомендации Острый гепатит В (ОГВ) у детей",743b7169-f150-4cd1-9c33-b412602d1420,13b2df7e-bb13-4798-a084-1a5db026333b
d8060e91-a0a9-4559-8ed6-f96d6f33a12f,"",ffaebd29-efc1-4198-8f24-ca3915c23ccc,9b0be805-73a5-4c2e-9362-dc8970fac2fa
d80b78ee-a591-4e38-87db-7ee8faabb433,"Рациональная фармакотерапия сердечно-сосудистых заболеваний: Руководство для практикующих врачей. ",621b233c-3c75-4b97-9cfe-018b5744dcd1,9609dbeb-a454-4355-b939-dfd7226d6447
d80beb75-e5a1-4e6b-b6c8-db2fe9bc52eb,"Травматология и ортопедия. Руководство для врачей. В 3 томах. Т. 1. ",5c65fb3b-9a4b-415d-afb7-d1434c95c84d,c99bbc20-fb82-461e-bc2b-9c5c518b43dd
d83094c1-5b6d-494f-bad4-352122efbe73,"",78c2ab36-0c0c-4c27-9dfb-4b3057541a4b,29e85fdf-171a-40f4-a309-9a3b9ceac5cf
d86f2534-a1b0-4f46-a105-1b5c074d3e85,"",8b936c83-3470-4bd9-8750-92003b51e47a,c112d5d8-61e7-4293-a6e3-1128c7a2c44c
d88e2795-afdd-455a-95d1-9ace212b6dd8,"",c64fe8b4-923b-4f8a-bfd7-14447c9777c6,1946555b-5038-4056-abe1-c9694cc0aca4
d8950070-1db7-41fa-ae42-a1945c5f4b0c,"Патофизиология крови. Пер. с англ.",b1777261-9c90-484d-a17f-848c1dc2ac52,33f1de8b-7ce3-4cb4-8c07-52b0b2b496e7
d8a4bb8f-ab6f-43c6-909e-89b4ab10fa8c,"Русский перевод известной книги ""Atlas of Laparoscopic Retroperitoneal Surgery by Jay T. Bishoff.",2790cc4b-0f18-43b5-be68-361893b80c3f,ca8976f6-0c2e-472e-b3d2-c77f56f89f81
d8e6829e-4fd8-4bc1-a8bb-45641bae5ea7,"Травматология и ортопедия. Руководство для врачей. В 3 томах. Т. 3. ",af1c4225-ba12-45aa-ad36-368ca269c35d,5eb14191-e2a5-4fa4-ac9d-c5f153f887a2
d9a25f13-5edd-4f20-a8f1-c5e4695a8909,"РАННЯЯ ДИАГНОСТИКА И МЕДИКАМЕНТОЗНОЕ ЛЕЧЕНИЕ ПЕРВИЧНОЙ ГЛАУКОМЫ. Методические рекомендации ",2141b1ab-e282-44a0-844c-b88ace177b71,294aec21-470e-47a0-aba7-b6ec8f7b6662
da21b412-91d1-4aaf-beb9-3e6822f14bb8,"Клиническая лабораторная диагностика. методы исследования. Учеб. пособие для студентов. 3-е изд.",b12ce34f-adbf-4ef8-a317-929698e6d52e,c0a42670-efeb-4ca8-9640-046bfe04e653
da272d1a-ad4f-4c7a-93b3-07ee64269edb,"Лечебная физкультура и массаж. Учебно-методическое пособие. ",0d420416-2373-4455-853c-8d301c37ed09,1a4172a2-0e4c-4e08-b154-52aa519aa0ec
da55d183-1185-4c14-abff-987f6f1d32cd,"Показания и типы постоянной стимуляции сердца.",a7f1ab2d-e8b0-420b-93fe-312291141e79,f73d713d-a823-4b9f-b812-532760a642f6
da81d4b0-c955-46cd-af8e-7a041e6abb44,"",240b71cb-2274-4722-9626-871068bb3ff8,12275033-57d7-41c2-bc53-b6a2f5464353
da8c9422-6187-4989-8ca0-0c6af52cb9c2,"",e8b3a051-34a6-43bf-a3ff-f6f7711a2487,3166c9bd-66df-49f2-a8f9-40565d0409a6
db093a89-3db0-4d4b-b3c6-72de8adfd016,"",3999f2c1-06e4-40cf-847e-a65180b6ee87,6139e571-e31b-477a-85b3-679caede753b
db7f0e1b-072d-45d5-a303-3c6ef7bcd0c5,"Речевые нарушения у взрослых и их преодоление. ",e2ae2bf1-17e3-4da0-b4ef-9ee7145d95fb,61028a5c-e69d-4284-9433-68b746340d85
dbda0f6f-f844-47e1-b8ca-798f31805221,"",d4318b76-99bf-4d25-9118-a4fa930440c6,c3296824-37b3-4057-a8ac-32498b1db5f6
dc5361a1-04ac-4ddc-92af-6383b31047e4,"Желтухи новорожденных: учебное пособие для неонатологов и педиатров. ",2a76a5cd-1981-4bfc-9bbc-133407909c84,639e77fc-eb58-4014-bca1-bca42a4ae0d9
dc88680d-29a4-4314-a4f9-62b0200716db,"Лекции по сердечно-сосудистой хирургии. Под ред. Л. А. Бокерия. В 2-х т. Т. 2",38ad9b36-4a5c-41df-a338-59480617a503,a172ddef-0d14-455a-88ba-31631c3d8868
dc97db8e-ddec-48a5-90da-240d7ac2b4f1,"Клиническая гематология детского возраста: учеб, пособие ",5175bb03-6ab7-493e-b7e2-b8d5221c30b3,76d89ebd-7752-4b66-8454-85529e33a16f
dd0c8c4c-08e5-4e40-8669-6b87f40300a2,"Диагностика и терапия неотложных состояний в клинике внутренних болезней. Кардиология; пульмонологи ",2c75413d-5a1b-44ab-93cc-337f5d2843ce,c4c12791-6e92-4ad6-9097-af882e348d2f
dd4c702c-4546-4d85-90b2-5994018d72fa,"Быть или не быть инфаркту. ",10941795-7480-4740-8761-7dc741bb24fa,cdc375f2-6b79-4714-afaa-db2ce16823a4
debd9639-0588-4887-b50f-16e2a7bf52c1,"",87298d7c-c86f-45f8-a1ea-c80622dbd39a,63cb1ca9-b07f-4736-bce0-34b50ff596dd
deddeb9e-ae47-4c9a-9d61-b6f417f13d27,"Дифференциальная диагностика шумов в сердце. Все, что необходимо знать практикующему врачу 2-е изд. ",37929ba9-e95c-4a61-bf8d-7e219232f29e,bb30541a-d0b7-4775-acc8-de2e4254da75
def4d7c9-9e5d-4a81-8b9f-f4ddd7eeac73,"",017647bc-2140-4fbd-99a6-058ac10027a4,86e5d005-5148-41a6-9371-0e3c1c28e88e
df17a239-3278-42a4-8c17-2d8ce8dc925b,"Руководство по рациональному использованию лекарственных средств. (формуляр)",43a673b5-3ed6-4109-9a07-2e6157d053db,8a083a46-4aaf-43f4-85bd-06bc0d6354d8
df666952-ab49-4de9-bf87-9bf58b58450a,"Диагностика и дифференциальная диагностика бронхиальной астмы у детей.",d2295a18-5e61-458b-a7ef-b0c3fdfd4f39,d92356f7-c4f3-4ace-8143-a1aaff04c58e
dff8a145-9043-47c9-9420-252d0029fb6d,"",325aee5c-877f-448a-a9f6-92752b5e4abc,5ebce0e1-0b4a-440f-bcb2-4f11a429e582
e0202e32-b0fd-4454-8a5d-a8db8c0f4245,"Папилломавирусная инфекция (клинико-патогенетические особенности, лечение, профилактика). – Учебно-м",31454d4f-3c9e-4a9e-831b-cdba1b3a769c,a3585c74-342d-4f72-a6b0-41ea33095ee7
e10d845b-4af5-45ac-8237-0463e03294c5,"БИОМЕДИЦИНСКАЯ ЭТИКА. ТЕОРИЯ, ПРИНЦИПЫ И ПРОБЛЕМЫ. Часть 1. ",411b79b5-fed1-43a9-8860-690e3fe82dd4,3a5f4240-592e-4153-b3d8-78eb4d0e6cce
e15d009b-2ffb-4225-a888-41022e06520b,"Апитерапия. ",5d8bb790-8c0e-422f-97c0-9291ed380a26,194ce8e4-e2a2-4683-8c03-c49973c1c0cd
e1753c94-c1ce-46fa-8201-371bbbfbdbce,"Повышение эффективности реабилитации инвалидов вследствие боевых действий и военной травмы, перенесш",868a1644-4b19-4cf7-885f-5d9e6dcace8d,23916a5a-b8fc-4988-ad52-9cfe1724f7df
e180a603-b82a-4d45-886d-7e4d00334dc1,"Анемии у детей: руководство для врачей.",b447b199-9988-4338-ab75-6a137dc16989,c36ebca2-1dc0-4da0-a883-3650336d9f77
e1a6202d-fee0-4d01-86a3-ad068f85e8f5,"","",27e944f9-d1c6-4471-9055-02727505619b
e1c62810-3f30-4727-a511-ea369ba9123c,"Клиническая диагностика болезней суставов. Пер. с англ. ",530d8e29-29f7-4f5c-8fec-320fdc05625f,7a0a4e6c-b938-46ad-885a-7fd92136eb7e
e1d2ee5f-455c-47dd-a9bd-61357038945c,"Азбука рака.",932d9744-819a-46d6-a064-025de6971ba2,12ba5050-7c74-445c-aa4e-2e15cd45a099
e3028200-04fc-46b7-9eb9-dd8001c8c5b9,"Руководство по судебно-медицинской экспертизе трупа. ",e24f6fc0-7c7c-4dd3-ade6-ca79570ce79b,4f5a8fee-6d0c-4e65-b7c0-4bb8515093a0
e36ad0d6-4254-4083-a69a-4ec22e2b9abc,"Хронические обструктивные болезни легких.",d638e907-2753-4b1a-b8d8-70d15480ae5e,269d0c95-e5fa-48fc-a9d4-ac0cf13717e2
e3e26a21-4cd7-4f60-b647-dcf6ef11afb0,"ИНТЕНСИВНАЯ ТЕРАПИЯ В НЕОНАТОЛОГИИ (в таблицах и схемах).",767dafe2-d6b6-4df6-9883-472e96267850,312acaed-8632-4e50-8785-76fd6acb0852
e429373e-3193-4cc2-ae4a-dd0b8ac417fc,"ОБЩИЙ УХОД ЗА БОЛЬНЫМ. Методические рекомендации для студентов.",f4e3aa88-0206-42d1-b7f3-8f67614f82c2,e1018c81-6784-4888-be58-72236e81ba9d
e480c83e-a948-4dba-a2fb-fece1719b78a,"Пластическая, реконструктивная и эстетическая хирургия",570692d1-c470-4f86-8b0d-a0d518fc5673,de93c753-625f-4562-b792-72b9050a83e2
e484338a-9eed-4533-84c5-df97e6192f1e,"",d5362de8-61dd-46e7-b5d7-b1148772981e,d354a438-1af0-4447-b66d-a04ae798b52a
e4a6fe5e-2f9c-49db-970d-4d766aca36f2,"",6dcf395c-0c19-462f-9ef6-67033fe215ae,3b5cea1f-4d04-4b6a-aec7-d352abd338b4
e52898de-f9fe-4cf3-8ddf-5897ddcdff3c,"Общий уход за больными. — 3-е изд.",85839a7a-7c2b-4ffa-9ed5-767f4bc969cc,badbb2d2-430b-4690-b17d-f30a6a9b5c0f
